*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=SPDT Switch-Array-PCB
*Date=16:00:41
*CreatedBy=Fritzing 0.9.0b.06.11.da4e
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
109;;;2.65213;-56.1389;0;Bottom;Hole7
110;;;33.8582;-44.7968;0;Bottom;Copper Fill48
111;;;52.1081;-47.8194;0;Bottom;Copper Fill63
112;;;62.3421;-115.829;0;Bottom;Hole2
113;;THT;34.402;-71.379;0;Bottom;D-
114;;;36.8046;-73.9052;0;Bottom;Copper Fill31
115;;;49.8602;-95.038;0;Bottom;Copper Fill16
116;;;43.7388;-6.6841;0;Bottom;Copper Fill84
117;;THT;52.182;-68.839;0;Bottom;B+
118;;;28.8036;-89.2468;0;Bottom;Copper Fill22
119;;THT;19.162;-71.379;0;Bottom;C+
120;;;56.5393;-43.3167;0;Bottom;TXT2
121;;;52.8574;-10.4941;0;Bottom;Copper Fill58
122;;;49.1998;-60.113;0;Bottom;Copper Fill39
123;;;56.3836;-71.2135;0;Bottom;TXT2
124;;;57.5148;-99.1334;0;Bottom;TXT2
125;;;52.8574;-28.2741;0;Bottom;Copper Fill60
126;;THT;52.182;-10.419;0;Bottom;D-
127;;THT;44.562;-87.889;0;Bottom;Out-
128;;;57.9076;-48.2728;0;Bottom;TXT2
129;;;19.838;-42.911;0;Bottom;TXT3
130;;;31.8516;-88.4086;0;Bottom;Copper Fill26
131;;;11.5316;-104.995;0;Bottom;Copper Fill10
132;;;26.7716;-104.995;0;Bottom;Copper Fill12
133;;;21.6916;-104.995;0;Bottom;Copper Fill11
134;;THT;52.182;-106.939;0;Bottom;A+
135;;;32.4612;-59.4018;0;Bottom;Copper Fill56
136;;THT;19.162;-104.399;0;Bottom;C+
137;;;35.9918;-34.0018;0;Bottom;Copper Fill52
138;;;57.613;-37.9579;0;Bottom;TXT2
139;;;56.7381;-22.9728;0;Bottom;TXT1
140;;;10.9928;-54.8515;0;Bottom;TXT3
141;;;56.477;-40.554;0;Bottom;TXT2
142;;THT;19.162;-56.139;0;Bottom;C+
143;;;52.1081;-78.2994;0;Bottom;Copper Fill77
144;;THT;9.00204;-104.399;0;Bottom;B+
145;;;39.4716;-30.395;0;Bottom;Copper Fill54
146;;;31.5214;-108.297;0;Bottom;Copper Fill5
147;;;45.5422;-43.603;0;Bottom;Copper Fill50
148;;;35.9918;-107.687;0;Bottom;Copper Fill7
149;;THT;52.182;-15.499;0;Bottom;D+
150;;;11.601;-71.1476;0;Bottom;TXT3
151;;;52.1081;-9.7448;0;Bottom;Copper Fill71
152;;;43.2936;-81.5199;0;Bottom;Via2
153;;;18.8468;-109.922;0;Bottom;Copper Fill1
154;;;52.1081;-27.5248;0;Bottom;Copper Fill59
155;;THT;34.402;-30.739;0;Bottom;D-
156;;;56.1634;-86.534;0;Bottom;TXT2
157;;THT;29.322;-56.139;0;Bottom;D+
158;;;56.4948;-74.0736;0;Bottom;TXT2
159;;;43.7388;-87.9133;0;Bottom;Copper Fill67
160;;;31.8516;-71.8732;0;Bottom;Copper Fill35
161;;THT;34.402;-87.889;0;Bottom;D-
162;;THT;19.162;-87.889;0;Bottom;C+
163;;;45.5422;-104.563;0;Bottom;Copper Fill9
164;;;29.473;-131.287;180;Bottom;Ruler1
165;;THT;9.00204;-87.889;0;Bottom;B+
166;;;52.8574;-79.0233;0;Bottom;Copper Fill62
167;;;56.0172;-89.0463;0;Bottom;TXT2
168;;;45.2374;-6.6841;0;Bottom;Copper Fill85
169;;;21.6916;-71.9748;0;Bottom;Copper Fill33
170;;;56.1775;-106.848;0;Bottom;TXT2
171;;;43.7388;-30.8141;0;Bottom;Copper Fill66
172;;;52.1081;-47.8194;0;Bottom;Copper Fill80
173;;THT;14.082;-104.399;0;Bottom;B-
174;;THT;29.322;-71.379;0;Bottom;D+
175;;;56.834;-53.7595;0;Bottom;TXT2
176;;;2.65213;-2.79891;0;Bottom;Hole6
177;;;56.2165;-114.534;0;Bottom;TXT2
178;;THT;34.402;-104.399;0;Bottom;D-
179;;THT;52.182;-86.619;0;Bottom;A-
180;;;30.9118;-59.5034;0;Bottom;Copper Fill40
