*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=SPDT JUMPER Switch-Array-PCB
*Date=15:06:53
*CreatedBy=Fritzing 0.9.0b.06.11.da4e
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
110;;;33.7312;-75.4272;0;Bottom;Copper Fill36
111;;;66.9723;-130.964;0;Bottom;TXT2
112;;;61.6458;-113.502;0;Bottom;Copper Fill16
113;;THT;52.7056;-16.9709;0;Bottom;Out-
114;;;38.1;-33.568;0;Bottom;Copper Fill61
115;;;61.0616;-135.117;0;Bottom;Copper Fill2
116;;;67.0044;-126.082;0;Bottom;TXT2
117;;THT;52.7056;-100.791;0;Bottom;Out-
118;;;61.6458;-73.4714;0;Bottom;Copper Fill43
119;;THT;34.9586;-51.292;0;Bottom;D+4
120;;;4.32449;-101.564;0;Bottom;TXT3
121;;THT;47.6586;-50.022;0;Bottom;Out+
122;;THT;52.7056;-34.7509;0;Bottom;Out-
123;;;29.2563;-49.4598;0;Bottom;TXT3
124;;;31.75;-83.0218;0;Bottom;Copper Fill37
125;;;57.7596;-13.1718;0;Bottom;Copper Fill64
126;;;67.4551;-65.2621;0;Bottom;TXT2
127;;THT;41.2756;-84.2809;0;Bottom;D-2
128;;;25.4;-122.468;0;Bottom;Copper Fill14
129;;;19.05;-123.662;0;Bottom;Copper Fill9
130;;;3.70276;-123.177;0;Bottom;TXT3
131;;;61.6712;-53.8626;0;Bottom;Copper Fill54
132;;;31.75;-70.3218;0;Bottom;Copper Fill44
133;;THT;47.6256;-123.651;0;Bottom;Out+
134;;;48.26;-86.8064;0;Bottom;Copper Fill33
135;;;48.9204;-30.9518;0;Bottom;Copper Fill63
136;;;46.99;-65.2418;0;Bottom;Copper Fill50
137;;;68.9369;-27.3388;0;Bottom;TXT2
138;;;31.75;-128.767;0;Bottom;Copper Fill4
139;;;6.98556;-141.431;0;Bottom;Hole10
140;;THT;41.2756;-66.5009;0;Bottom;D-3
141;;;36.2204;-110.962;0;Bottom;Copper Fill20
142;;;16.6692;-64.8409;0;Bottom;TXT3
143;;;62.8269;-17.7946;0;Bottom;Copper Fill65
144;;;61.0616;-109.717;0;Bottom;Copper Fill19
145;;;12.7;-122.468;0;Bottom;Copper Fill13
146;;;46.3804;-127.472;0;Bottom;Copper Fill5
147;;;67.522;-70.4277;0;Bottom;TXT2
148;;;31.75;-88.1018;0;Bottom;Copper Fill32
149;;THT;28.5756;-66.5009;0;Bottom;C-3
150;;;68.1622;-98.2742;0;Bottom;TXT2
151;;;31.75;-123.662;0;Bottom;Copper Fill10
152;;;69.2157;-3.00082;0;Bottom;Hole5
153;;;60.4012;-84.3426;0;Bottom;Copper Fill35
154;;;60.4012;-132.603;0;Bottom;Copper Fill3
155;;;67.0671;-87.9254;0;Bottom;TXT2
156;;;61.6458;-102.072;0;Bottom;Copper Fill27
157;;;68.5827;-32.0734;0;Bottom;TXT2
158;;;19.1008;-130.037;0;Bottom;Copper Fill1
159;;;58.5216;-124.957;0;Bottom;Copper Fill8
160;;THT;34.9256;-84.2809;0;Bottom;D+2
161;;;68.1983;-120.925;0;Bottom;TXT2
162;;THT;62.8656;-67.7709;0;Bottom;B-
